Sun 03:14:44 PM 	45.7724 	-122.8401 	↑ 15° 	78 	90 	700 	 Level 	FlightAware ADS-B (UAT/978) (KVUO)
Sun 06:35:19 PM 	46.9233 	-122.9148 	↓ 174° 	75 	86 	1,400 	571 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:35:44 PM 	46.9148 	-122.9112 	↓ 158° 	75 	86 	1,600 	533 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:36:04 PM 	46.9094 	-122.9059 	↘ 136° 	75 	86 	1,800 	667 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:36:20 PM 	46.9057 	-122.8999 	↘ 125° 	72 	83 	2,000 	947 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:36:42 PM 	46.9017 	-122.8905 	↘ 120° 	70 	81 	2,400 	632 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:36:58 PM 	46.8991 	-122.8843 	↘ 121° 	72 	83 	2,400 	353 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:37:16 PM 	46.8960 	-122.8768 	↘ 124° 	71 	82 	2,600 	490 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:37:47 PM 	46.8903 	-122.8646 	↘ 124° 	67 	77 	2,800 	383 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:38:03 PM 	46.8875 	-122.8581 	↘ 121° 	66 	76 	2,900 	300 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:38:27 PM 	46.8841 	-122.8490 	↘ 115° 	66 	76 	3,000 	267 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:38:48 PM 	46.8819 	-122.8403 	→ 109° 	62 	71 	3,100 	429 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:39:09 PM 	46.8800 	-122.8310 	→ 103° 	68 	78 	3,300 	462 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:39:27 PM 	46.8787 	-122.8229 	→ 99° 	71 	82 	3,400 	343 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:39:44 PM 	46.8780 	-122.8148 	→ 94° 	72 	83 	3,500 	429 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:40:09 PM 	46.8773 	-122.8033 	→ 87° 	74 	85 	3,700 	436 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:40:39 PM 	46.8756 	-122.7895 	→ 108° 	66 	76 	3,900 	321 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:41:05 PM 	46.8721 	-122.7784 	↘ 124° 	66 	76 	4,000 	277 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:41:44 PM 	46.8650 	-122.7643 	↘ 124° 	68 	78 	4,200 	358 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:42:12 PM 	46.8605 	-122.7535 	↘ 120° 	64 	74 	4,400 	316 Climbing 	FlightAware ADS-B (UAT/978) (KOLM) 

Sun 06:42:41 PM 	46.8557 	-122.7423 	↘ 120° 	69 	79 	4,500 	231 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 06:43:04 PM 	46.8518 	-122.7335 	↘ 124° 	62 	71 	4,600 	300 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:43:21 PM 	46.8488 	-122.7276 	↘ 121° 	64 	74 	4,700 	343 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:43:39 PM 	46.8482 	-122.7197 	→ 66° 	74 	85 	4,800 	324 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 06:43:58 PM 	46.8527 	-122.7121 	↗ 49° 	75 	86 	4,900 	324 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:44:16 PM 	46.8538 	-122.7044 	↘ 114° 	65 	75 	5,000 	369 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:45:03 PM 	46.8422 	-122.7011 	↙ 239° 	65 	75 	5,300 	405 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:45:30 PM 	46.8463 	-122.7115 	↑ 357° 	83 	96 	5,500 	383 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:45:50 PM 	46.8518 	-122.7062 	→ 82° 	75 	86 	5,600 	243 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:49:12 PM 	46.8119 	-122.7222 	↙ 242° 	57 	66 	6,400 	245 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:49:55 PM 	46.8028 	-122.7319 	↙ 203° 	54 	62 	6,600 	243 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:50:26 PM 	46.7952 	-122.7348 	↓ 192° 	58 	67 	6,700 	160 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:51:10 PM 	46.7867 	-122.7284 	↗ 60° 	90 	104 	6,800 	185 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:51:31 PM 	46.7950 	-122.7254 	↖ 319° 	90 	104 	6,900 	146 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:51:51 PM 	46.7956 	-122.7341 	↙ 220° 	62 	71 	6,900 	167 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:52:07 PM 	46.7924 	-122.7390 	← 259° 	70 	81 	7,000 	343 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:52:26 PM 	46.7950 	-122.7476 	↖ 329° 	89 	102 	7,100 	308 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:52:46 PM 	46.8030 	-122.7476 	↗ 39° 	86 	99 	7,200 	293 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:53:07 PM 	46.8048 	-122.7375 	↘ 119° 	64 	74 	7,300 	128 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 06:53:33 PM 	46.7980 	-122.7380 	↙ 218° 	63 	72 	7,300 	156 Climbing 	FlightAware ADS-B (UAT/978) (KOLM) 
Sun 06:54:24 PM 	46.7852 	-122.7468 	↓ 186° 	58 	67 	7,500 	312 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:54:50 PM 	46.7783 	-122.7479 	↓ 186° 	55 	63 	7,700 	364 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:55:30 PM 	46.7690 	-122.7461 	↘ 120° 	64 	74 	7,900 	300 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:55:50 PM 	46.7700 	-122.7357 	↗ 48° 	89 	102 	8,000 	300 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 06:56:10 PM 	46.7770 	-122.7310 	↑ 1° 	96 	110 	8,100 	293 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:56:31 PM 	46.7855 	-122.7353 	↖ 326° 	92 	106 	8,200 	293 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:56:51 PM 	46.7939 	-122.7391 	↑ 357° 	99 	114 	8,300 	324 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:57:08 PM 	46.8022 	-122.7389 	↑ 8° 	103 	119 	8,400 	171 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:57:26 PM 	46.8099 	-122.7355 	↗ 24° 	102 	117 	8,400 	176 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:57:42 PM 	46.8170 	-122.7301 	↗ 28° 	101 	116 	8,500 	188 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:57:58 PM 	46.8236 	-122.7255 	↗ 23° 	94 	108 	8,500 	158 Climbing 	FlightAware ADS-B (UAT/978) (KOLM) 
Sun 06:58:20 PM 	46.8325 	-122.7204 	↑ 20° 	92 	106 	8,600 	267 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:58:43 PM 	46.8416 	-122.7141 	↗ 26° 	94 	108 	8,700 	308 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:58:59 PM 	46.8483 	-122.7105 	↑ 15° 	94 	108 	8,800 	261 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 06:59:29 PM 	46.8611 	-122.7056 	↑ 16° 	96 	110 	8,900 	231 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 06:59:51 PM 	46.8704 	-122.7004 	↗ 27° 	93 	107 	9,000 	293 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:00:10 PM 	46.8779 	-122.6945 	↗ 25° 	91 	105 	9,100 	167 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:00:27 PM 	46.8841 	-122.6910 	↑ 19° 	99 	114 	9,100 	182 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:00:43 PM 	46.8915 	-122.6867 	↑ 21° 	99 	114 	9,200 	300 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:01:07 PM 	46.9019 	-122.6817 	↑ 14° 	98 	113 	9,300 	105 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:01:40 PM 	46.9169 	-122.6775 	↑ 11° 	98 	113 	9,300 	95 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:02:10 PM 	46.9306 	-122.6756 	↑ 359° 	98 	113 	9,400 	218 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:02:35 PM 	46.9421 	-122.6756 	↑ 6° 	98 	113 	9,500 	140 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:02:53 PM 	46.9505 	-122.6739 	↑ 8° 	105 	121 	9,500 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:03:10 PM 	46.9588 	-122.6723 	↑ 6° 	107 	123 	9,500 	130 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:03:39 PM 	46.9729 	-122.6706 	↑ 6° 	106 	122 	9,600 	128 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:03:57 PM 	46.9813 	-122.6650 	↑ 10° 	106 	122 	9,600 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:04:14 PM 	46.9888 	-122.6666 	↖ 335° 	97 	112 	9,600 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:04:31 PM 	46.9962 	-122.6690 	↑ 3° 	106 	122 	9,600 	140 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:04:57 PM 	47.0090 	-122.6680 	↑ 359° 	101 	116 	9,700 	133 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:05:16 PM 	47.0171 	-122.6727 	↖ 320° 	91 	105 	9,700 	154 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:05:36 PM 	47.0228 	-122.6803 	↖ 317° 	88 	101 	9,800 	308 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:05:55 PM 	47.0285 	-122.6876 	↖ 321° 	86 	99 	9,900 	154 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:06:15 PM 	47.0349 	-122.6951 	↖ 322° 	88 	101 	9,900 	218 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:06:50 PM 	47.0461 	-122.7086 	↖ 317° 	84 	97 	10,100 	185 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:07:20 PM 	47.0547 	-122.7202 	↖ 319° 	86 	99 	10,100 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:07:51 PM 	47.0641 	-122.7320 	↖ 320° 	89 	102 	10,100 	94 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:08:24 PM 	47.0743 	-122.7449 	↖ 319° 	87 	100 	10,200 	122 Climbing 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:08:40 PM 	47.0800 	-122.7508 	↑ 340° 	100 	115 	10,200 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:09:18 PM 	47.0979 	-122.7541 	↑ 359° 	102 	117 	10,200 	103 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:09:38 PM 	47.1083 	-122.7543 	↑ 0° 	103 	119 	10,300 	162 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:09:55 PM 	47.1157 	-122.7507 	↗ 38° 	111 	128 	10,300 	-140 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:10:21 PM 	47.1274 	-122.7439 	↑ 6° 	108 	124 	10,200 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:10:48 PM 	47.1414 	-122.7428 	↑ 359° 	102 	117 	10,300 	98 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:11:22 PM 	47.1570 	-122.7428 	↑ 359° 	101 	116 	10,300 	94 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:11:52 PM 	47.1709 	-122.7439 	↑ 355° 	103 	119 	10,400 	113 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:12:15 PM 	47.1824 	-122.7454 	↑ 360° 	105 	121 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:12:35 PM 	47.1914 	-122.7386 	↗ 50° 	107 	123 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:12:51 PM 	47.1968 	-122.7312 	↗ 23° 	103 	119 	10,400 	150 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:13:15 PM 	47.2076 	-122.7322 	↖ 331° 	91 	105 	10,500 	136 Climbing 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:13:35 PM 	47.2121 	-122.7410 	← 277° 	74 	85 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:13:52 PM 	47.2107 	-122.7478 	↙ 222° 	62 	71 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KRNT)
Sun 07:14:09 PM 	47.2061 	-122.7487 	↘ 149° 	71 	82 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:14:30 PM 	47.2024 	-122.7374 	→ 93° 	93 	107 	10,500 	103 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:15:07 PM 	47.2043 	-122.7150 	→ 79° 	96 	110 	10,600 	100 Climbing 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:15:30 PM 	47.2082 	-122.6995 	→ 74° 	108 	124 	10,600 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:15:49 PM 	47.2103 	-122.6874 	→ 84° 	101 	116 	10,600 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:16:06 PM 	47.2073 	-122.6784 	↓ 163° 	73 	84 	10,600 	-171 Descending 	FlightAware ADS-B (UAT/978) (KTIW)
Sun 07:16:24 PM 	47.2042 	-122.6836 	← 289° 	81 	93 	10,500 	-176 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:16:40 PM 	47.2081 	-122.6922 	← 308° 	89 	102 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:17:16 PM 	47.2148 	-122.7112 	← 288° 	85 	98 	10,500 	-102 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:17:39 PM 	47.2167 	-122.7252 	← 281° 	88 	101 	10,400 	-190 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:18:19 PM 	47.2208 	-122.7481 	← 285° 	91 	105 	10,300 	-97 Descending 	FlightAware ADS-B (UAT/978) (KTIW)
Sun 07:18:41 PM 	47.2223 	-122.7606 	← 274° 	80 	92 	10,300 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:19:16 PM 	47.2228 	-122.7802 	← 272° 	79 	91 	10,300 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:19:39 PM 	47.2226 	-122.7920 	← 265° 	78 	90 	10,300 	136 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:20:00 PM 	47.2218 	-122.8032 	← 259° 	75 	86 	10,400 	146 Climbing 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:20:20 PM 	47.2246 	-122.8128 	↖ 335° 	98 	113 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:20:40 PM 	47.2338 	-122.8107 	↗ 33° 	111 	128 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:20:56 PM 	47.2399 	-122.8011 	→ 67° 	102 	117 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:21:18 PM 	47.2390 	-122.7892 	↘ 139° 	75 	86 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:21:36 PM 	47.2343 	-122.7905 	← 250° 	70 	81 	10,400 	150 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:21:58 PM 	47.2388 	-122.8007 	↑ 342° 	102 	117 	10,500 	154 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:22:15 PM 	47.2466 	-122.8011 	↑ 3° 	109 	125 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:22:54 PM 	47.2661 	-122.7985 	↑ 6° 	108 	124 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:23:24 PM 	47.2812 	-122.7959 	↑ 6° 	108 	124 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:23:54 PM 	47.2966 	-122.7930 	↑ 6° 	105 	121 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:24:10 PM 	47.3041 	-122.7917 	↑ 20° 	113 	130 	10,500 	-182 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:24:27 PM 	47.3115 	-122.7846 	↑ 19° 	110 	127 	10,400 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:24:47 PM 	47.3206 	-122.7868 	↑ 350° 	101 	116 	10,500 	162 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:25:04 PM 	47.3278 	-122.7836 	↗ 47° 	108 	124 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:25:24 PM 	47.3283 	-122.7718 	↘ 144° 	78 	90 	10,500 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:25:40 PM 	47.3240 	-122.7737 	← 263° 	74 	85 	10,500 	105 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:26:21 PM 	47.3356 	-122.7912 	↖ 319° 	90 	104 	10,600 	103 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:26:38 PM 	47.3411 	-122.7974 	↖ 331° 	94 	108 	10,600 	171 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:26:56 PM 	47.3485 	-122.8030 	↖ 334° 	93 	107 	10,700 	171 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:27:13 PM 	47.3525 	-122.8103 	← 276° 	73 	84 	10,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:27:31 PM 	47.3498 	-122.8160 	↓ 193° 	63 	72 	10,700 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:27:47 PM 	47.3450 	-122.8126 	↘ 123° 	81 	93 	10,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:28:07 PM 	47.3451 	-122.8002 	↗ 59° 	102 	117 	10,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:28:27 PM 	47.3509 	-122.7893 	→ 82° 	98 	113 	10,700 	150 Climbing 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:28:47 PM 	47.3482 	-122.7806 	↓ 158° 	65 	75 	10,800 	167 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:29:03 PM 	47.3435 	-122.7792 	↓ 188° 	62 	71 	10,800 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:29:21 PM 	47.3404 	-122.7848 	← 275° 	71 	82 	10,800 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:29:37 PM 	47.3440 	-122.7921 	↑ 339° 	95 	109 	10,800 	188 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:29:53 PM 	47.3511 	-122.7906 	↗ 37° 	102 	117 	10,900 	176 Climbing 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:30:11 PM 	47.3539 	-122.7802 	→ 108° 	83 	96 	10,900 	 Level 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:30:27 PM 	47.3496 	-122.7760 	↓ 183° 	64 	74 	10,900 	-128 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:30:58 PM 	47.3403 	-122.7793 	↓ 194° 	67 	77 	10,800 	-109 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:31:22 PM 	47.3328 	-122.7814 	↓ 185° 	74 	85 	10,800 	-136 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:31:42 PM 	47.3253 	-122.7815 	↓ 179° 	80 	92 	10,700 	-235 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:32:13 PM 	47.3139 	-122.7813 	↓ 180° 	82 	94 	10,600 	-197 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:32:43 PM 	47.3025 	-122.7810 	↓ 177° 	82 	94 	10,500 	-281 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:33:17 PM 	47.2896 	-122.7798 	↓ 177° 	82 	94 	10,300 	-321 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:33:39 PM 	47.2811 	-122.7793 	↓ 172° 	85 	98 	10,200 	-293 Descending 	FlightAware ADS-B (UAT/978) (KBFI) 
Sun 07:33:58 PM 	47.2759 	-122.7711 	→ 97° 	99 	114 	10,100 	-143 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:34:21 PM 	47.2808 	-122.7569 	↗ 24° 	111 	128 	10,100 	-150 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:34:38 PM 	47.2892 	-122.7581 	↖ 318° 	109 	125 	10,000 	-176 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:34:55 PM 	47.2917 	-122.7685 	← 250° 	77 	89 	10,000 	-182 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:35:11 PM 	47.2877 	-122.7732 	↓ 192° 	70 	81 	9,900 	-188 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:35:27 PM 	47.2825 	-122.7738 	↓ 180° 	72 	83 	9,900 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:35:46 PM 	47.2769 	-122.7738 	↓ 178° 	72 	83 	9,900 	-316 Descending 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:36:05 PM 	47.2697 	-122.7730 	↓ 190° 	78 	90 	9,700 	-279 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:36:29 PM 	47.2619 	-122.7773 	↙ 206° 	68 	78 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:36:45 PM 	47.2580 	-122.7809 	↙ 217° 	67 	77 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:37:02 PM 	47.2539 	-122.7871 	↙ 235° 	68 	78 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:37:24 PM 	47.2496 	-122.7943 	↙ 225° 	70 	81 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:37:42 PM 	47.2488 	-122.8027 	← 307° 	90 	104 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:37:59 PM 	47.2568 	-122.8068 	↑ 17° 	108 	124 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:38:17 PM 	47.2612 	-122.7981 	→ 99° 	86 	99 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:38:33 PM 	47.2578 	-122.7936 	↓ 190° 	65 	75 	9,700 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:38:52 PM 	47.2518 	-122.7953 	↓ 186° 	67 	77 	9,700 	-154 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:39:12 PM 	47.2453 	-122.7956 	↓ 180° 	72 	83 	9,600 	-128 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:39:39 PM 	47.2361 	-122.7963 	↓ 183° 	74 	85 	9,600 	-105 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:40:09 PM 	47.2256 	-122.7975 	↓ 185° 	75 	86 	9,500 	-92 Descending 	FlightAware ADS-B (UAT/978) (KTIW)
Sun 07:40:44 PM 	47.2137 	-122.7982 	↓ 181° 	73 	84 	9,500 	-88 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:41:17 PM 	47.2022 	-122.7984 	↓ 179° 	71 	82 	9,400 	-240 Descending 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:41:34 PM 	47.1964 	-122.7979 	↓ 174° 	71 	82 	9,300 	-128 Descending 	FlightAware ADS-B (UAT/978) (KRNT)
Sun 07:42:04 PM 	47.1865 	-122.7943 	↓ 161° 	77 	89 	9,300 	-122 Descending 	FlightAware ADS-B (UAT/978) (KBFI)
Sun 07:42:23 PM 	47.1802 	-122.7905 	↓ 158° 	73 	84 	9,200 	-154 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:42:43 PM 	47.1741 	-122.7876 	↓ 170° 	70 	81 	9,200 	 Level 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:43:03 PM 	47.1683 	-122.7901 	← 254° 	67 	77 	9,200 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:43:23 PM 	47.1710 	-122.7996 	↖ 327° 	98 	113 	9,200 	154 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:43:42 PM 	47.1793 	-122.8004 	↗ 32° 	109 	125 	9,300 	167 Climbing 	FlightAware ADS-B (UAT/978) (KTCM)
Sun 07:43:59 PM 	47.1826 	-122.7908 	↘ 115° 	80 	92 	9,300 	 Level 	FlightAware ADS-B (UAT/978) (KBFI) 
Sun 07:44:23 PM 	47.1761 	-122.7895 	↓ 196° 	60 	69 	9,300 	 Level 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:44:51 PM 	47.1681 	-122.7916 	↓ 186° 	66 	76 	9,300 	-105 Descending 	FlightAware ADS-B (UAT/978) (KOLM)
Sun 07:45:20 PM 	47.1593 	-122.7943 	↓ 198° 	71 	82 	9,200 	-255 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:45:38 PM 	47.1535 	-122.7974 	↙ 202° 	75 	86 	9,100 	-316 Descending 	FlightAware ADS-B (UAT/978) (KPLU)
Sun 07:45:58 PM 	47.1467 	-122.8017 	↓ 198° 	77 	89 	9,000 	-250 Descending 	FlightAware ADS-B (UAT/978) (KSEA)
Sun 07:46:26 PM 	47.1368 	-122.8057 	↓ 197° 	77 	89 	8,900 	-207 Descending 	FlightAware ADS-B (UAT/978) (KPLU)
